PointID,X,Y,SETTLEMENT,CULTIVATION,CONFIDENCE,USERID
14041,39.24015354,5.197867633,0,0,3,1222
14041,39.24015354,5.197867633,0,0,3,640
14043,45.1795296,5.995035163,0,0,3,8
14043,45.1795296,5.995035163,0,0,3,179
14045,36.30855589,10.73697311,0,0,3,1222
14045,36.30855589,10.73697311,0,0,3,640
14046,43.90749018,7.13814874,0,0,3,1153
14046,43.90749018,7.13814874,0,0,3,179
14047,38.49705989,6.414477187,1,3,3,640
14047,38.49705989,6.414477187,1,1,3,1153
14047,38.49705989,6.414477187,1,3,3,273
14047,38.49705989,6.414477187,0,0,3,1222
14048,37.02670302,9.687013452,1,3,3,640
14048,37.02670302,9.687013452,1,3,3,1222
14049,41.63188241,12.07259625,1,1,3,1125
14049,41.63188241,12.07259625,1,1,1,184
14050,42.09371237,12.76579368,0,0,3,1222
14050,42.09371237,12.76579368,0,0,3,1153
14051,35.56819641,9.473949776,1,1,3,1153
14051,35.56819641,9.473949776,1,1,3,1222
14052,46.20991207,6.721645845,0,0,3,1153
14052,46.20991207,6.721645845,0,0,3,1222
14053,38.43207197,5.206150908,0,0,3,1222
14053,38.43207197,5.206150908,0,0,3,640
14055,45.36346156,5.972749968,0,0,3,179
14055,45.36346156,5.972749968,0,0,3,1153
14056,36.43144006,6.833912887,0,0,3,1222
14056,36.43144006,6.833912887,0,0,3,640
14060,42.67027795,10.43881146,0,0,3,1153
14060,42.67027795,10.43881146,0,0,3,640
14063,41.70372375,6.535543983,0,0,3,1222
14063,41.70372375,6.535543983,0,0,3,640
14064,40.54288718,9.735615976,0,0,3,1222
14064,40.54288718,9.735615976,0,0,3,640
14066,35.24454851,10.36381941,0,0,3,1153
14066,35.24454851,10.36381941,0,0,3,666
14066,35.24454851,10.36381941,0,0,3,273
14066,35.24454851,10.36381941,1,2,3,1125
14067,46.71631126,7.523129234,0,0,3,1153
14067,46.71631126,7.523129234,0,0,3,640
14068,36.49462761,13.36905704,0,0,3,640
14068,36.49462761,13.36905704,0,0,3,1222
14069,41.56232146,4.731890921,0,0,3,1153
14069,41.56232146,4.731890921,0,0,3,1222
14070,37.06947531,12.11967134,0,0,3,640
14070,37.06947531,12.11967134,0,0,3,326
14070,37.06947531,12.11967134,0,0,3,1153
14072,35.40653643,10.55339039,0,0,3,1153
14072,35.40653643,10.55339039,0,0,3,1222
14074,38.93375083,3.678535232,0,0,3,640
14074,38.93375083,3.678535232,0,0,3,1153
14075,41.72262491,11.31801111,0,0,3,640
14075,41.72262491,11.31801111,0,0,3,1153
14078,46.7316094,7.649991774,0,0,3,1222
14078,46.7316094,7.649991774,0,0,3,1153
14078,46.7316094,7.649991774,0,0,3,640
14078,46.7316094,7.649991774,0,0,3,640
14078,46.7316094,7.649991774,0,0,3,640
14079,38.49614524,12.73527263,0,0,3,1222
14079,38.49614524,12.73527263,0,0,3,640
14080,35.29048679,11.24652863,0,0,3,273
14080,35.29048679,11.24652863,0,0,3,590
14081,42.37068436,5.055709729,0,0,3,179
14081,42.37068436,5.055709729,0,0,3,1153
14084,39.84340389,8.011470895,0,1,3,1222
14084,39.84340389,8.011470895,0,2,3,640
14084,39.84340389,8.011470895,1,1,3,1153
14085,37.22029893,14.04612006,0,1,3,1146
14085,37.22029893,14.04612006,0,0,3,1153
14085,37.22029893,14.04612006,1,1,3,326
14085,37.22029893,14.04612006,1,2,3,273
14086,46.84309671,7.713905767,0,0,3,1153
14086,46.84309671,7.713905767,0,0,3,640
14087,39.2002722,13.26368226,1,3,3,179
14087,39.2002722,13.26368226,2,3,2,184
14087,39.2002722,13.26368226,1,3,3,179
14088,36.75609902,12.31707616,0,0,3,1153
14088,36.75609902,12.31707616,0,0,1,1146
14089,42.02320393,4.828176051,0,0,3,1153
14089,42.02320393,4.828176051,0,0,3,1222
14090,36.95079232,5.608613649,0,0,3,1222
14090,36.95079232,5.608613649,0,0,3,640
14091,37.32539906,14.14311384,0,0,3,1222
14091,37.32539906,14.14311384,0,0,3,1153
14091,37.32539906,14.14311384,1,1,3,1066
14092,45.12751516,6.328989599,0,0,3,1153
14092,45.12751516,6.328989599,0,0,3,1146
14096,38.64120345,11.9924829,0,0,3,1222
14096,38.64120345,11.9924829,0,0,3,640
14098,40.06986387,9.811416262,0,0,3,640
14098,40.06986387,9.811416262,0,0,3,1222
14100,37.2028632,7.700802776,1,3,3,640
14100,37.2028632,7.700802776,1,2,3,1153
14100,37.2028632,7.700802776,0,0,3,1222
14101,38.557921,12.03422504,1,3,3,273
14101,38.557921,12.03422504,1,3,3,590
14102,35.99586288,9.640780683,0,0,3,1222
14102,35.99586288,9.640780683,0,0,3,640
14102,35.99586288,9.640780683,0,0,3,1153
14104,38.93617203,7.423678939,1,1,3,1153
14104,38.93617203,7.423678939,1,3,3,640
14104,38.93617203,7.423678939,0,3,3,179
14104,38.93617203,7.423678939,2,2,2,666
14105,33.38339918,7.766023129,0,0,3,1153
14105,33.38339918,7.766023129,0,0,3,640
14108,39.6199986,10.90541976,0,0,3,640
14108,39.6199986,10.90541976,1,1,3,1222
14108,39.6199986,10.90541976,0,0,3,1153
14109,39.53871237,10.41193285,1,1,3,1153
14109,39.53871237,10.41193285,1,1,3,326
14110,37.12314555,7.809810796,1,2,3,273
14110,37.12314555,7.809810796,0,3,3,666
14110,37.12314555,7.809810796,1,3,3,179
14110,37.12314555,7.809810796,0,2,3,1153
14111,41.67980375,12.21653314,0,0,3,1222
14111,41.67980375,12.21653314,0,0,3,640
14113,37.8399179,9.958425519,0,0,3,640
14113,37.8399179,9.958425519,0,0,3,1222
14117,40.78310265,6.986827268,0,0,3,1222
14117,40.78310265,6.986827268,0,0,3,640
14118,35.97087992,12.65490806,0,0,3,640
14118,35.97087992,12.65490806,0,0,3,1153
14118,35.97087992,12.65490806,0,1,1,1066
14121,40.92404908,6.942509634,0,0,3,1222
14121,40.92404908,6.942509634,0,0,3,640
14123,39.23003677,4.422647193,0,0,3,640
14123,39.23003677,4.422647193,0,0,3,1222
14123,39.23003677,4.422647193,0,0,3,1153
14124,47.10654515,7.234120666,0,0,3,1222
14124,47.10654515,7.234120666,0,0,3,1153
14129,35.83166153,5.853673737,0,0,3,590
14129,35.83166153,5.853673737,0,0,3,273
14132,41.88871941,12.51756905,0,0,3,1153
14132,41.88871941,12.51756905,0,0,3,1222
14134,40.92549037,5.170391734,0,1,3,640
14134,40.92549037,5.170391734,0,1,2,1066
14134,40.92549037,5.170391734,0,2,3,179
14134,40.92549037,5.170391734,0,0,3,1153
14135,44.00405641,7.497102776,0,0,3,640
14135,44.00405641,7.497102776,0,0,3,1222
14136,40.78199808,12.02730813,0,0,3,640
14136,40.78199808,12.02730813,0,0,3,1153
14136,40.78199808,12.02730813,0,0,3,1222
14139,44.50720511,8.673972041,0,0,3,1222
14139,44.50720511,8.673972041,0,0,3,1153
14140,42.32547805,6.84259118,0,0,3,640
14140,42.32547805,6.84259118,0,0,3,1222
14143,33.84154314,7.565304088,0,0,3,640
14143,33.84154314,7.565304088,0,0,3,1222
14144,43.19916501,8.353733849,0,0,3,8
14144,43.19916501,8.353733849,0,0,3,1183
14145,37.79835984,10.35079111,0,0,3,1222
14145,37.79835984,10.35079111,1,3,3,640
14145,37.79835984,10.35079111,1,3,3,273
14147,38.02184452,12.34322634,1,1,3,1222
14147,38.02184452,12.34322634,1,1,3,640
14148,39.54675073,5.274386148,0,0,3,1222
14148,39.54675073,5.274386148,0,0,3,640
14151,41.92837778,10.46647635,0,0,3,640
14151,41.92837778,10.46647635,0,0,3,1222
14152,38.79804816,11.37359929,0,0,3,1153
14152,38.79804816,11.37359929,0,0,3,1222
14153,40.96253563,9.800680192,0,0,3,1153
14153,40.96253563,9.800680192,0,0,3,1222
14154,46.6645206,7.721131135,0,0,3,1222
14154,46.6645206,7.721131135,0,0,3,640
14155,35.00394213,8.190021162,0,0,3,1222
14155,35.00394213,8.190021162,0,0,3,1153
14156,45.91169229,7.841821318,0,0,1,1146
14156,45.91169229,7.841821318,0,0,3,1153
14157,38.22506447,11.46488924,1,1,3,1222
14157,38.22506447,11.46488924,0,0,3,1153
14157,38.22506447,11.46488924,0,1,3,640
14158,39.74979548,6.206518364,0,0,3,1222
14158,39.74979548,6.206518364,0,0,3,640
14159,40.25465576,14.12244356,0,0,3,1222
14159,40.25465576,14.12244356,0,0,3,640
14160,37.63017313,9.309127684,0,0,3,640
14160,37.63017313,9.309127684,0,0,3,1222
14161,37.98680604,6.896653596,1,1,3,1222
14161,37.98680604,6.896653596,1,2,3,1153
14161,37.98680604,6.896653596,1,2,3,640
14162,44.86841799,4.964187076,0,0,3,640
14162,44.86841799,4.964187076,0,0,3,1153
14164,36.75821882,14.31332834,0,0,3,1153
14164,36.75821882,14.31332834,0,1,3,179
14164,36.75821882,14.31332834,0,0,3,640
14165,38.38444781,12.51811458,0,0,3,1222
14165,38.38444781,12.51811458,0,0,3,640
14166,43.66803361,7.650273844,0,0,3,666
14166,43.66803361,7.650273844,0,0,3,1153
14168,36.6501822,9.955391756,1,2,2,590
14168,36.6501822,9.955391756,0,1,3,1222
14168,36.6501822,9.955391756,0,3,3,179
14168,36.6501822,9.955391756,0,0,3,1153
14170,35.77633309,10.80999629,0,0,3,1222
14170,35.77633309,10.80999629,0,0,3,1153
14171,37.53864556,14.09166752,0,0,3,640
14171,37.53864556,14.09166752,0,0,3,1153
14172,41.4097092,7.588636499,0,0,3,640
14172,41.4097092,7.588636499,0,0,3,273
14172,41.4097092,7.588636499,0,0,3,326
14174,40.70072982,6.049337407,0,0,1,1146
14174,40.70072982,6.049337407,0,0,3,1153
14175,40.74854596,8.057767017,0,0,2,1146
14175,40.74854596,8.057767017,0,0,3,1153
14176,38.13336665,6.152749393,1,0,3,1153
14176,38.13336665,6.152749393,0,0,3,640
14176,38.13336665,6.152749393,1,1,3,1222
14178,41.52436025,12.42179821,0,0,3,179
14178,41.52436025,12.42179821,0,0,3,1153
14180,37.26156212,5.173671885,0,0,3,273
14180,37.26156212,5.173671885,0,0,3,1222
14183,39.87633999,3.966414754,0,0,3,640
14183,39.87633999,3.966414754,0,0,3,1222
14183,39.87633999,3.966414754,0,0,3,1222
14184,45.56217191,8.097441329,0,0,3,1222
14184,45.56217191,8.097441329,0,0,3,640
14185,37.13959109,11.53200898,2,3,3,179
14185,37.13959109,11.53200898,2,2,3,301
14185,37.13959109,11.53200898,1,3,3,1125
14185,37.13959109,11.53200898,2,3,3,273
14186,44.99916203,5.182941911,0,0,3,1153
14186,44.99916203,5.182941911,0,0,3,1222
14187,40.60092516,13.91231678,0,0,3,640
14187,40.60092516,13.91231678,0,0,3,1222
14191,43.46859461,8.06283867,0,0,3,640
14191,43.46859461,8.06283867,0,0,3,1222
14192,41.16784953,10.47893702,0,0,3,640
14192,41.16784953,10.47893702,0,0,3,1222
14193,39.91817256,6.885714798,0,0,3,640
14193,39.91817256,6.885714798,0,0,3,1222
14195,37.31415054,7.952933583,1,1,2,1201
14195,37.31415054,7.952933583,1,3,3,8
14195,37.31415054,7.952933583,1,3,3,179
14195,37.31415054,7.952933583,1,3,3,1196
14196,39.72413632,13.75391773,1,1,3,1222
14196,39.72413632,13.75391773,1,3,3,640
14196,39.72413632,13.75391773,1,3,3,273
14198,36.49606893,7.795807876,1,2,3,640
14198,36.49606893,7.795807876,1,1,3,1153
14198,36.49606893,7.795807876,1,1,3,1222
14199,40.87105205,7.434964404,0,0,3,1153
14199,40.87105205,7.434964404,1,1,3,640
14199,40.87105205,7.434964404,1,1,3,1222
14201,45.29921393,7.75055883,0,0,3,1153
14201,45.29921393,7.75055883,0,0,3,1222
14202,39.87363033,10.69177057,0,1,3,1153
14202,39.87363033,10.69177057,1,1,3,1222
14202,39.87363033,10.69177057,0,2,2,640
14203,42.44960185,9.526640428,0,0,3,1222
14203,42.44960185,9.526640428,0,0,3,640
14204,44.48745152,8.311589867,0,0,3,590
14204,44.48745152,8.311589867,0,0,3,1222
14206,39.8508211,5.305239363,0,0,3,1222
14206,39.8508211,5.305239363,0,0,3,640
14207,35.62561054,10.89996088,0,0,3,273
14207,35.62561054,10.89996088,0,1,3,666
14207,35.62561054,10.89996088,0,0,3,179
14208,35.70729172,7.956963268,0,0,3,640
14208,35.70729172,7.956963268,0,0,3,1222
14209,45.29675718,5.885494083,0,0,3,179
14209,45.29675718,5.885494083,0,0,3,1153
14210,45.43734032,7.783575408,0,0,3,1222
14210,45.43734032,7.783575408,0,0,3,640
14213,34.97535361,7.467705621,0,0,3,1222
14213,34.97535361,7.467705621,0,0,3,640
14214,42.05341532,9.395012479,1,3,3,640
14214,42.05341532,9.395012479,1,2,3,1153
14214,42.05341532,9.395012479,1,1,3,1222
14215,45.53750427,7.423149544,0,0,3,179
14215,45.53750427,7.423149544,0,0,3,640
14216,35.63831316,11.51863519,0,0,1,1146
14216,35.63831316,11.51863519,0,0,3,1153
14217,40.2557485,10.85514454,0,0,3,640
14217,40.2557485,10.85514454,0,0,3,1222
14218,42.60378111,10.03760009,0,0,3,1153
14218,42.60378111,10.03760009,0,0,3,590
14219,37.83258468,10.1314362,0,0,3,1153
14219,37.83258468,10.1314362,1,3,3,640
14219,37.83258468,10.1314362,0,0,3,1222
14220,40.60653421,5.492500732,0,0,3,1222
14220,40.60653421,5.492500732,0,0,3,640
14221,40.75882408,7.54537751,1,3,3,179
14221,40.75882408,7.54537751,0,1,2,640
14221,40.75882408,7.54537751,1,3,3,273
14221,40.75882408,7.54537751,1,1,3,1153
14222,39.95331651,12.25304645,0,0,3,1222
14222,39.95331651,12.25304645,0,0,3,640
14223,36.50052791,8.63792391,0,0,3,640
14223,36.50052791,8.63792391,0,0,3,1153
14226,42.12813378,7.437314883,0,0,3,1222
14226,42.12813378,7.437314883,0,0,3,1153
14227,43.06881094,7.518196591,0,0,3,640
14227,43.06881094,7.518196591,0,0,3,1222
14228,42.17968304,9.44371686,0,0,3,1153
14228,42.17968304,9.44371686,0,0,2,640
14229,37.37538714,9.930118384,0,0,3,1153
14229,37.37538714,9.930118384,0,0,3,1222
14230,44.37810507,6.206423955,0,0,3,179
14230,44.37810507,6.206423955,0,0,3,1196
14234,40.92407324,7.164705674,0,0,3,1153
14234,40.92407324,7.164705674,0,0,3,179
14235,37.81138484,7.796703289,1,3,3,1153
14235,37.81138484,7.796703289,1,3,1,1146
14236,35.08338599,5.858117889,0,0,3,1153
14236,35.08338599,5.858117889,0,0,3,640
14237,35.32306949,9.299480061,1,2,3,273
14237,35.32306949,9.299480061,1,1,3,1222
14237,35.32306949,9.299480061,1,2,3,640
14239,34.60985648,7.812393987,0,0,3,1153
14239,34.60985648,7.812393987,0,0,3,179
14241,37.32205188,10.07444032,0,0,3,1153
14241,37.32205188,10.07444032,0,0,3,179
14243,41.13450461,13.42156376,0,0,3,1153
14243,41.13450461,13.42156376,0,0,3,640
14244,36.68714806,8.043684857,1,2,2,640
14244,36.68714806,8.043684857,0,0,3,1153
14244,36.68714806,8.043684857,1,2,3,666
14246,39.11717992,7.421263222,1,1,3,1222
14246,39.11717992,7.421263222,1,1,3,1153
14246,39.11717992,7.421263222,1,3,3,640
14247,40.81950687,7.625456914,0,0,3,1222
14247,40.81950687,7.625456914,0,0,3,640
14248,38.69507491,8.428278278,0,0,3,640
14248,38.69507491,8.428278278,1,1,3,1153
14248,38.69507491,8.428278278,0,2,3,666
14248,38.69507491,8.428278278,1,2,3,179
14249,38.0358785,5.328416713,0,0,3,1222
14249,38.0358785,5.328416713,0,0,3,640
14251,39.71769779,6.623799267,0,0,3,640
14251,39.71769779,6.623799267,0,0,3,1153
14252,38.18318639,12.8793832,0,0,3,1222
14252,38.18318639,12.8793832,0,0,3,1153
14252,38.18318639,12.8793832,1,0,3,640
14254,37.5388168,7.402228666,1,1,3,1153
14254,37.5388168,7.402228666,1,1,3,1222
14255,40.25948072,5.539148481,0,0,3,1222
14255,40.25948072,5.539148481,0,0,3,1153
14255,40.25948072,5.539148481,0,0,3,640
14257,40.36591305,9.729686138,0,0,3,640
14257,40.36591305,9.729686138,0,0,3,1153
14258,43.6230942,4.878608969,0,0,3,179
14258,43.6230942,4.878608969,0,0,3,1153
14259,38.22783592,13.40999871,0,0,3,640
14259,38.22783592,13.40999871,0,0,3,1222
14261,44.69947012,8.426727563,0,0,3,1222
14261,44.69947012,8.426727563,0,0,3,640
14263,39.81872798,4.213313374,0,0,3,1153
14263,39.81872798,4.213313374,0,0,3,179
14265,38.17474815,5.204444725,1,0,3,273
14265,38.17474815,5.204444725,1,0,2,179
14265,38.17474815,5.204444725,1,2,3,1125
14265,38.17474815,5.204444725,2,2,2,1192
14266,41.11781292,10.12096609,0,0,3,1153
14266,41.11781292,10.12096609,0,0,3,1222
14268,37.62403425,6.087533695,0,0,3,1222
14268,37.62403425,6.087533695,0,0,3,640
14271,38.01789119,11.79608906,0,0,3,1153
14271,38.01789119,11.79608906,1,2,3,1153
14271,38.01789119,11.79608906,0,0,3,1153
14271,38.01789119,11.79608906,0,0,3,1153
14271,38.01789119,11.79608906,1,1,3,1222
14273,40.41499487,8.038895248,0,0,3,640
14273,40.41499487,8.038895248,0,0,3,1222
14275,34.37913224,7.99099481,0,0,3,1222
14275,34.37913224,7.99099481,0,0,3,640
14276,36.43107014,5.752629079,0,0,3,1153
14276,36.43107014,5.752629079,0,0,3,179
14278,39.62306969,4.44171206,0,0,3,640
14278,39.62306969,4.44171206,0,0,3,1153
14281,37.15693229,14.18029121,0,0,2,590
14281,37.15693229,14.18029121,0,0,3,1153
14283,42.92642494,8.296191887,0,0,3,1153
14283,42.92642494,8.296191887,0,0,3,640
14283,42.92642494,8.296191887,0,0,3,1222
14285,36.40054094,5.189372507,0,0,3,640
14285,36.40054094,5.189372507,0,0,3,1222
14289,36.88222948,5.620815052,0,1,3,640
14289,36.88222948,5.620815052,0,1,3,179
14289,36.88222948,5.620815052,0,0,3,1153
14290,38.6913284,7.268761928,1,1,3,1153
14290,38.6913284,7.268761928,1,3,3,640
14290,38.6913284,7.268761928,1,1,3,1222
14291,41.49126598,12.78413919,0,0,3,1153
14291,41.49126598,12.78413919,0,0,3,640
14292,36.67322787,10.14476772,0,0,3,640
14292,36.67322787,10.14476772,0,0,3,1222
14293,36.19426278,4.465716433,0,0,3,1153
14293,36.19426278,4.465716433,0,0,3,1222
14293,36.19426278,4.465716433,0,0,3,640
14294,41.8498333,6.504714599,0,0,3,640
14294,41.8498333,6.504714599,0,0,3,1222
14295,39.09136126,11.73989842,1,2,3,1153
14295,39.09136126,11.73989842,0,3,3,640
14295,39.09136126,11.73989842,1,1,3,1222
14296,43.11411211,5.728520189,0,0,3,1222
14296,43.11411211,5.728520189,0,0,3,1153
14298,35.79043351,5.521948411,0,0,3,640
14298,35.79043351,5.521948411,0,0,3,1222
14299,36.20088234,9.775330368,0,0,3,179
14299,36.20088234,9.775330368,0,0,3,1153
14300,42.3243756,8.074022594,0,1,3,666
14300,42.3243756,8.074022594,0,0,3,1153
14300,42.3243756,8.074022594,0,0,3,1146
14301,41.83551196,12.07069386,0,0,3,640
14301,41.83551196,12.07069386,0,0,3,1153
14302,42.33916012,8.924813995,0,0,3,640
14302,42.33916012,8.924813995,0,0,3,1222
14303,37.58811802,9.785948343,0,0,3,326
14303,37.58811802,9.785948343,1,1,3,273
14303,37.58811802,9.785948343,1,1,3,273
14303,37.58811802,9.785948343,0,1,3,1153
14306,43.74509021,5.855557561,0,0,3,1153
14306,43.74509021,5.855557561,0,0,1,1146
14307,40.71740507,8.545755495,0,0,3,1153
14307,40.71740507,8.545755495,0,0,3,1222
14308,34.92535013,7.663114256,0,0,3,1222
14308,34.92535013,7.663114256,0,0,3,1153
14309,40.83514996,8.636678348,0,1,2,640
14309,40.83514996,8.636678348,0,0,3,666
14309,40.83514996,8.636678348,0,0,3,1153
14310,34.77655484,6.620978864,0,0,3,1222
14310,34.77655484,6.620978864,0,0,3,640
14314,41.08756723,12.43121618,0,0,3,1222
14314,41.08756723,12.43121618,0,0,3,1066
14314,41.08756723,12.43121618,0,0,3,640
14317,41.74820632,9.414464205,1,1,3,1222
14317,41.74820632,9.414464205,1,1,3,1153
14317,41.74820632,9.414464205,0,0,3,640
14318,40.40593903,5.96204271,0,0,3,640
14318,40.40593903,5.96204271,0,0,3,1222
14320,40.28834717,13.68347329,0,0,3,1153
14320,40.28834717,13.68347329,0,0,3,1222
14322,44.27038459,5.401218656,0,0,3,666
14322,44.27038459,5.401218656,0,0,3,1146
14322,44.27038459,5.401218656,0,0,3,1153
14324,39.08643646,5.048908208,0,0,3,1222
14324,39.08643646,5.048908208,0,0,3,640
14325,37.99226697,3.944474508,0,0,3,640
14325,37.99226697,3.944474508,0,0,3,1222
14326,37.53060456,11.03407947,0,0,3,1222
14326,37.53060456,11.03407947,1,3,3,273
14326,37.53060456,11.03407947,1,2,3,640
14326,37.53060456,11.03407947,1,1,3,1153
14327,40.42743912,14.26836789,0,0,3,1222
14327,40.42743912,14.26836789,0,0,3,640
14328,34.81771878,7.009245448,0,0,3,640
14328,34.81771878,7.009245448,0,0,3,1222
14330,37.74175919,8.783860354,1,1,2,590
14330,37.74175919,8.783860354,1,3,3,179
14330,37.74175919,8.783860354,1,2,2,640
14330,37.74175919,8.783860354,0,0,3,1153
14331,37.09419401,9.665254506,1,3,3,179
14331,37.09419401,9.665254506,2,3,3,1196
14331,37.09419401,9.665254506,3,3,3,1192
14331,37.09419401,9.665254506,1,3,3,273
14332,37.34256011,12.76679497,0,0,3,640
14332,37.34256011,12.76679497,0,0,3,1222
14333,40.53784841,13.49441784,0,0,3,640
14333,40.53784841,13.49441784,0,0,3,1222
14335,39.58717552,7.027805157,0,0,3,640
14335,39.58717552,7.027805157,1,1,3,1222
14335,39.58717552,7.027805157,0,0,3,1153
14336,45.32077218,6.439998301,0,0,3,179
14336,45.32077218,6.439998301,0,0,3,1153
14337,42.24296844,8.3932496,0,0,3,179
14337,42.24296844,8.3932496,0,0,3,640
14338,39.24878636,12.67752606,0,0,3,640
14338,39.24878636,12.67752606,0,0,3,1222
14339,39.42019125,11.42051289,0,0,3,1222
14339,39.42019125,11.42051289,0,0,3,1153
14340,41.55491608,6.640232612,0,0,3,640
14340,41.55491608,6.640232612,0,0,3,1153
14343,36.20523573,11.5418495,0,0,3,1153
14343,36.20523573,11.5418495,0,0,3,1222
14345,38.29022317,12.09627274,0,0,3,640
14345,38.29022317,12.09627274,0,0,3,1222
14345,38.29022317,12.09627274,0,0,3,1153
14346,44.82315705,5.325127712,0,0,3,179
14346,44.82315705,5.325127712,0,0,3,1153
14348,35.56781815,8.829930474,1,2,3,273
14348,35.56781815,8.829930474,1,3,3,179
14348,35.56781815,8.829930474,1,3,3,590
14350,34.57442404,9.105049011,0,3,3,179
14350,34.57442404,9.105049011,0,3,3,1153
14351,36.60682658,7.218785858,0,0,3,640
14351,36.60682658,7.218785858,1,1,3,1153
14351,36.60682658,7.218785858,0,1,3,1222
14352,41.08312848,11.81717553,0,0,3,1222
14352,41.08312848,11.81717553,0,0,3,640
14354,38.74961159,13.11423673,0,0,3,640
14354,38.74961159,13.11423673,0,0,3,1222
14356,45.90464156,6.852900477,0,0,3,1153
14356,45.90464156,6.852900477,0,0,1,1146
14357,39.97507959,4.531072805,0,0,3,1153
14357,39.97507959,4.531072805,0,0,3,1222
14358,41.87080836,7.57526384,0,0,3,179
14358,41.87080836,7.57526384,0,0,3,1153
14359,39.43043175,8.482673909,0,0,3,1222
14359,39.43043175,8.482673909,1,1,3,1153
14359,39.43043175,8.482673909,1,3,3,640
14360,42.70416148,5.408805046,0,0,3,1153
14360,42.70416148,5.408805046,0,0,3,1222
14361,37.23374675,6.056967232,1,3,3,640
14361,37.23374675,6.056967232,1,1,3,1153
14361,37.23374675,6.056967232,1,1,3,1222
14363,42.52332192,10.51448942,0,0,3,1153
14363,42.52332192,10.51448942,0,0,3,1222
14364,43.13355507,7.739633365,0,0,3,640
14364,43.13355507,7.739633365,0,0,3,1146
14367,36.97860833,10.9237826,1,1,3,1222
14367,36.97860833,10.9237826,1,1,3,1153
14368,44.03644928,6.9113562,0,0,3,1153
14369,37.80665707,11.51244451,0,0,3,1222
14369,37.80665707,11.51244451,1,2,3,640
14369,37.80665707,11.51244451,0,0,3,1153
14370,37.59153672,6.144244358,1,1,3,1222
14370,37.59153672,6.144244358,0,0,3,640
14370,37.59153672,6.144244358,0,1,3,1153
14371,37.63130271,12.26795577,0,0,3,1222
14371,37.63130271,12.26795577,1,0,3,640
14371,37.63130271,12.26795577,0,1,3,1153
14372,44.10611929,8.094842007,0,0,3,640
14372,44.10611929,8.094842007,0,0,3,1222
14374,38.19116695,14.42117455,1,1,3,273
14374,38.19116695,14.42117455,1,1,2,640
14374,38.19116695,14.42117455,1,0,3,1222
14375,37.94346914,5.131743306,0,0,3,1222
14375,37.94346914,5.131743306,0,0,3,640
14376,36.19496596,5.144983771,0,0,3,640
14376,36.19496596,5.144983771,0,0,3,1222
14382,40.98159199,10.18869085,0,0,3,1222
14382,40.98159199,10.18869085,0,0,3,640
14384,38.96514824,7.381039832,0,0,3,640
14384,38.96514824,7.381039832,0,0,3,273
14388,40.05161124,7.407599456,0,3,3,1222
14388,40.05161124,7.407599456,0,3,3,640
14389,40.88021805,13.56182778,0,0,3,1222
14389,40.88021805,13.56182778,0,0,3,640
14392,36.5919242,7.370518223,0,0,3,1222
14392,36.5919242,7.370518223,0,0,3,640
14393,37.61629632,8.95290716,1,2,3,1153
14393,37.61629632,8.95290716,1,3,3,640
14393,37.61629632,8.95290716,1,1,3,1222
14394,37.40964151,6.825765615,1,1,3,1153
14394,37.40964151,6.825765615,1,1,3,1222
14394,37.40964151,6.825765615,0,0,3,640
14395,37.0255368,7.109443837,1,1,3,1222
14395,37.0255368,7.109443837,1,2,3,640
14395,37.0255368,7.109443837,1,2,3,273
14396,43.93046405,5.764107861,0,0,3,1222
14396,43.93046405,5.764107861,0,0,3,640
14397,44.88336279,7.851415677,0,0,3,640
14397,44.88336279,7.851415677,0,0,3,1222
14400,40.39751078,7.729027862,0,0,3,640
14400,40.39751078,7.729027862,0,0,3,1222
14400,40.39751078,7.729027862,0,0,3,1153
14402,41.40260827,11.33847494,0,0,3,1153
14402,41.40260827,11.33847494,0,0,3,179
14403,38.80219395,11.98095931,1,2,3,273
14403,38.80219395,11.98095931,1,1,3,179
14403,38.80219395,11.98095931,0,0,3,1153
14403,38.80219395,11.98095931,0,0,2,640
14404,39.66222189,13.55423347,0,0,3,1153
14404,39.66222189,13.55423347,0,0,3,1222
14405,35.05400389,9.170113292,0,0,3,640
14405,35.05400389,9.170113292,0,0,3,1222
14407,38.16466697,10.64829283,1,3,3,640
14407,38.16466697,10.64829283,1,3,3,179
14407,38.16466697,10.64829283,1,2,3,1153
14409,42.32895653,6.162973971,0,0,3,179
14409,42.32895653,6.162973971,0,0,3,640
14413,35.5522488,6.899181453,0,0,3,640
14413,35.5522488,6.899181453,0,0,3,1222
14414,34.69331793,8.853018477,1,2,3,179
14414,34.69331793,8.853018477,1,2,3,666
14414,34.69331793,8.853018477,1,1,3,1153
14415,34.91638945,9.271313392,0,0,3,273
14415,34.91638945,9.271313392,0,0,3,1153
14419,38.23619018,12.80213898,0,0,3,640
14419,38.23619018,12.80213898,0,0,3,1222
14420,43.38366295,8.920075794,0,0,3,1222
14420,43.38366295,8.920075794,0,0,3,1153
14421,46.14877343,6.979879845,0,0,3,640
14421,46.14877343,6.979879845,0,0,3,1222
14422,40.9565385,10.11789654,0,0,3,1222
14422,40.9565385,10.11789654,0,0,3,1153
14423,43.56320261,7.493278832,0,0,3,1153
14423,43.56320261,7.493278832,0,0,3,590
14424,39.02979775,11.66760139,1,3,3,640
14424,39.02979775,11.66760139,1,1,3,1222
